record_id,lat,long,common_name,scientific_name,abbreviation,count
87014006,-43.18333333333333,173.16666666666666,Southern black-backed gull,Larus dominicanus,LARDOM,1
87014006,-43.18333333333333,173.16666666666666,Southern black-backed gull,Larus dominicanus,LARDOM,2
87014006,-43.18333333333333,173.16666666666666,White-fronted tern,Sterna striata,STESTR,1
87014007,-43.03333333333333,173.31666666666666,Cape petrel,Daption capense,DAPCAP,11
87014007,-43.03333333333333,173.31666666666666,Southern black-backed gull,Larus dominicanus,LARDOM,1
87014007,-43.03333333333333,173.31666666666666,Southern black-backed gull,Larus dominicanus,LARDOM,1
87014008,-42.96666666666667,173.35,Cape petrel,Daption capense,DAPCAP,8
87014008,-42.96666666666667,173.35,Southern black-backed gull,Larus dominicanus,LARDOM,2
87014008,-42.96666666666667,173.35,Southern black-backed gull,Larus dominicanus,LARDOM,1
87014009,-42.916666666666664,173.4,Cape petrel,Daption capense,DAPCAP,8
87014009,-42.916666666666664,173.4,Prion (unidentified),Pachyptila sp,PACSP,2
87014009,-42.916666666666664,173.4,Southern black-backed gull,Larus dominicanus,LARDOM,1
87014009,-42.916666666666664,173.4,Red-billed gull,Larus novaehollandiae,LARNOV,1
87014010,-42.86666666666667,173.45,Cape petrel,Daption capense,DAPCAP,10
87014010,-42.86666666666667,173.45,Southern black-backed gull,Larus dominicanus,LARDOM,2
87014011,-42.8,173.5,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
87014011,-42.8,173.5,Cape petrel,Daption capense,DAPCAP,8
87014011,-42.8,173.5,Westland petrel,Procellaria westlandica,PROWES,2
87014011,-42.8,173.5,Southern black-backed gull,Larus dominicanus,LARDOM,2
87014012,-42.7,173.58333333333334,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
87014012,-42.7,173.58333333333334,Cape petrel,Daption capense,DAPCAP,8
87014012,-42.7,173.58333333333334,Grey petrel,Procellaria cinerea,PROCIN,1
87014012,-42.7,173.58333333333334,Westland petrel,Procellaria westlandica,PROWES,3
87014012,-42.7,173.58333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,2
87014013,-42.46666666666667,173.78333333333333,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87014013,-42.46666666666667,173.78333333333333,Cape petrel,Daption capense,DAPCAP,5
87014013,-42.46666666666667,173.78333333333333,Southern black-backed gull,Larus dominicanus,LARDOM,1
87014013,-42.46666666666667,173.78333333333333,White-fronted tern,Sterna striata,STESTR,2
87014013,-42.46666666666667,173.78333333333333,Snowy sheathbill,Chionis albus,CHIALB,1
87014014,-42.483333333333334,173.83333333333334,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,4
87014014,-42.483333333333334,173.83333333333334,Giant petrel,Macronectes sp.,MACSP,1
87014014,-42.483333333333334,173.83333333333334,Cape petrel,Daption capense,DAPCAP,6
87014014,-42.483333333333334,173.83333333333334,Prion (unidentified),Pachyptila sp,PACSP,20
87014014,-42.483333333333334,173.83333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,20
87014014,-42.483333333333334,173.83333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,6
87014014,-42.483333333333334,173.83333333333334,White-fronted tern,Sterna striata,STESTR,1
87014014,-42.483333333333334,173.83333333333334,Black-billed gull,Larus bulleri,LARBUL,2
87014015,-42.25,173.98333333333332,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
87014015,-42.25,173.98333333333332,Cape petrel,Daption capense,DAPCAP,5
87014016,-42.18333333333333,174.03333333333333,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87014016,-42.18333333333333,174.03333333333333,Giant petrel,Macronectes sp.,MACSP,1
87014016,-42.18333333333333,174.03333333333333,Cape petrel,Daption capense,DAPCAP,1
87014016,-42.18333333333333,174.03333333333333,Southern black-backed gull,Larus dominicanus,LARDOM,1
87014017,-42.15,174.06666666666666,Cape petrel,Daption capense,DAPCAP,1
87014018,-41.93333333333333,174.23333333333332,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87014018,-41.93333333333333,174.23333333333332,Southern black-backed gull,Larus dominicanus,LARDOM,1
87014018,-41.93333333333333,174.23333333333332,Southern black-backed gull,Larus dominicanus,LARDOM,1
87014019,-41.88333333333333,174.28333333333333,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87014020,-41.81666666666667,174.31666666666666,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
87014020,-41.81666666666667,174.31666666666666,Cape petrel,Daption capense,DAPCAP,2
87014021,-41.61666666666667,174.4,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87014021,-41.61666666666667,174.4,Cape petrel,Daption capense,DAPCAP,3
87015004,-38.7,173.91666666666666,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87015004,-38.7,173.91666666666666,Prion (unidentified),Pachyptila sp,PACSP,1
87015004,-38.7,173.91666666666666,Australasian gannet,Morus serrator,MORSER,3
87015005,-38.65,173.9,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87015005,-38.65,173.9,Prion (unidentified),Pachyptila sp,PACSP,4
87015005,-38.65,173.9,Australasian gannet,Morus serrator,MORSER,60
87015006,-38.583333333333336,173.88333333333333,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87015006,-38.583333333333336,173.88333333333333,Prion (unidentified),Pachyptila sp,PACSP,2
87015006,-38.583333333333336,173.88333333333333,Australasian gannet,Morus serrator,MORSER,15
87015007,-38.46666666666667,173.83333333333334,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,2
87015007,-38.46666666666667,173.83333333333334,Prion (unidentified),Pachyptila sp,PACSP,2
87015007,-38.46666666666667,173.83333333333334,Australasian gannet,Morus serrator,MORSER,3
87015008,-38.4,173.8,Prion (unidentified),Pachyptila sp,PACSP,2
87015008,-38.4,173.8,Australasian gannet,Morus serrator,MORSER,3
87015010,-34.71666666666667,172.5,Australasian gannet,Morus serrator,MORSER,1
87015011,-34.65,172.48333333333332,Little shearwater,Puffinus assimilis,PUFASS,15
87015011,-34.65,172.48333333333332,Australasian gannet,Morus serrator,MORSER,3
87015012,-34.583333333333336,172.45,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
87015012,-34.583333333333336,172.45,Fluttering shearwater,Puffinus gavia,PUFGAV,500
87015012,-34.583333333333336,172.45,Little shearwater,Puffinus assimilis,PUFASS,100
87015012,-34.583333333333336,172.45,Australasian gannet,Morus serrator,MORSER,50
87015013,-34.516666666666666,172.41666666666666,Fluttering shearwater,Puffinus gavia,PUFGAV,100
87015013,-34.516666666666666,172.41666666666666,Little shearwater,Puffinus assimilis,PUFASS,20
87015013,-34.516666666666666,172.41666666666666,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,3
87015013,-34.516666666666666,172.41666666666666,Australasian gannet,Morus serrator,MORSER,30
87015014,-34.46666666666667,172.46666666666667,Fluttering shearwater,Puffinus gavia,PUFGAV,6
87015014,-34.46666666666667,172.46666666666667,Australasian gannet,Morus serrator,MORSER,3
87015015,-34.43333333333333,172.51666666666668,White-fronted tern,Sterna striata,STESTR,1
87015016,-34.38333333333333,172.58333333333334,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87015016,-34.38333333333333,172.58333333333334,Little shearwater,Puffinus assimilis,PUFASS,12
87015016,-34.38333333333333,172.58333333333334,Australasian gannet,Morus serrator,MORSER,1
87015017,-34.36666666666667,172.63333333333333,Prion (unidentified),Pachyptila sp,PACSP,50
87015017,-34.36666666666667,172.63333333333333,Fluttering shearwater,Puffinus gavia,PUFGAV,500
87015017,-34.36666666666667,172.63333333333333,Little shearwater,Puffinus assimilis,PUFASS,100
87015017,-34.36666666666667,172.63333333333333,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,50
87015017,-34.36666666666667,172.63333333333333,Australasian gannet,Morus serrator,MORSER,6
87015017,-34.36666666666667,172.63333333333333,Red-billed gull,Larus novaehollandiae,LARNOV,6
87015018,-34.35,172.86666666666667,Little shearwater,Puffinus assimilis,PUFASS,50
87015018,-34.35,172.86666666666667,Australasian gannet,Morus serrator,MORSER,400
87015019,-34.35,172.93333333333334,Prion (unidentified),Pachyptila sp,PACSP,30
87015019,-34.35,172.93333333333334,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1
87015019,-34.35,172.93333333333334,Australasian gannet,Morus serrator,MORSER,8
87015020,-34.35,173,Prion (unidentified),Pachyptila sp,PACSP,200
87015020,-34.35,173,Australasian gannet,Morus serrator,MORSER,6
87015021,-34.35,173.08333333333334,Prion (unidentified),Pachyptila sp,PACSP,40
87015021,-34.35,173.08333333333334,Australasian gannet,Morus serrator,MORSER,6
87015022,-34.38333333333333,173.13333333333333,Prion (unidentified),Pachyptila sp,PACSP,100
87015022,-34.38333333333333,173.13333333333333,Australasian gannet,Morus serrator,MORSER,40
87015023,-34.46666666666667,173.26666666666668,Australasian gannet,Morus serrator,MORSER,8
87015032,-34.916666666666664,174.01666666666668,Prion (unidentified),Pachyptila sp,PACSP,6
87015033,-34.95,174.08333333333334,Cape petrel,Daption capense,DAPCAP,1
87015033,-34.95,174.08333333333334,Prion (unidentified),Pachyptila sp,PACSP,2
87015033,-34.95,174.08333333333334,Fluttering shearwater,Puffinus gavia,PUFGAV,1
87015034,-34.983333333333334,174.16666666666666,Cape petrel,Daption capense,DAPCAP,1
87015036,-35.083333333333336,174.3,Prion (unidentified),Pachyptila sp,PACSP,3
87015036,-35.083333333333336,174.3,Australasian gannet,Morus serrator,MORSER,5
87016001,-36.016666666666666,174.66666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,13
87016001,-36.016666666666666,174.66666666666666,Australasian gannet,Morus serrator,MORSER,2
87016001,-36.016666666666666,174.66666666666666,Southern black-backed gull,Larus dominicanus,LARDOM,6
87016001,-36.016666666666666,174.66666666666666,Southern black-backed gull,Larus dominicanus,LARDOM,1
87016001,-36.016666666666666,174.66666666666666,Red-billed gull,Larus novaehollandiae,LARNOV,9
87016002,-36.18333333333333,174.8,Southern black-backed gull,Larus dominicanus,LARDOM,2
87016003,-36.233333333333334,174.85,Southern black-backed gull,Larus dominicanus,LARDOM,1
87016003,-36.233333333333334,174.85,Southern black-backed gull,Larus dominicanus,LARDOM,1
87016004,-36.3,174.88333333333333,Fluttering shearwater,Puffinus gavia,PUFGAV,500
87016004,-36.3,174.88333333333333,Australasian gannet,Morus serrator,MORSER,40
87016004,-36.3,174.88333333333333,Southern black-backed gull,Larus dominicanus,LARDOM,6
87016004,-36.3,174.88333333333333,Southern black-backed gull,Larus dominicanus,LARDOM,2
87016005,-36.35,174.91666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87016005,-36.35,174.91666666666666,Fluttering shearwater,Puffinus gavia,PUFGAV,200
87016005,-36.35,174.91666666666666,White-fronted tern,Sterna striata,STESTR,4
87017001,-36.75,174.83333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,4
87017001,-36.75,174.83333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,2
87017001,-36.75,174.83333333333334,Red-billed gull,Larus novaehollandiae,LARNOV,30
87017002,-36.71666666666667,174.86666666666667,Southern black-backed gull,Larus dominicanus,LARDOM,2
87017003,-36.666666666666664,174.91666666666666,Fluttering shearwater,Puffinus gavia,PUFGAV,4
87017003,-36.666666666666664,174.91666666666666,Red-billed gull,Larus novaehollandiae,LARNOV,4
87017003,-36.666666666666664,174.91666666666666,White-fronted tern,Sterna striata,STESTR,6
87017004,-36.6,174.96666666666667,Red-billed gull,Larus novaehollandiae,LARNOV,2
87017005,-36.483333333333334,174.96666666666667,Australasian gannet,Morus serrator,MORSER,1
87017005,-36.483333333333334,174.96666666666667,White-fronted tern,Sterna striata,STESTR,1
87017006,-36.35,174.93333333333334,Australasian gannet,Morus serrator,MORSER,7
87017007,-36.28333333333333,174.93333333333334,Fluttering shearwater,Puffinus gavia,PUFGAV,4
87017007,-36.28333333333333,174.93333333333334,Australasian gannet,Morus serrator,MORSER,8
87017007,-36.28333333333333,174.93333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,1
87017008,-35.96666666666667,174.83333333333334,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,400
87017008,-35.96666666666667,174.83333333333334,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,20
87017008,-35.96666666666667,174.83333333333334,Australasian gannet,Morus serrator,MORSER,6
87017009,-35.9,174.81666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,100
87017009,-35.9,174.81666666666666,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,80
87017009,-35.9,174.81666666666666,Australasian gannet,Morus serrator,MORSER,2
87017010,-35.4,172.51666666666668,Northern royal albatross,Diomedea sanfordi,DIOSAN,1
87017010,-35.4,172.51666666666668,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
87017010,-35.4,172.51666666666668,Cape petrel,Daption capense,DAPCAP,1
87017010,-35.4,172.51666666666668,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87017011,-35.46666666666667,172.51666666666668,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87017012,-35.516666666666666,172.53333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87017013,-35.583333333333336,172.53333333333333,Southern giant petrel,Macronectes giganteus ,MACGIG,1
87017013,-35.583333333333336,172.53333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87017013,-35.583333333333336,172.53333333333333,Australasian gannet,Morus serrator,MORSER,2
87017014,-35.65,172.55,Giant petrel,Macronectes sp.,MACSP,1
87017014,-35.65,172.55,Cape petrel,Daption capense,DAPCAP,1
87017014,-35.65,172.55,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
87017014,-35.65,172.55,Prion (unidentified),Pachyptila sp,PACSP,2
87017015,-35.833333333333336,172.56666666666666,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87017015,-35.833333333333336,172.56666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87017015,-35.833333333333336,172.56666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
87017016,-35.88333333333333,172.58333333333334,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87017016,-35.88333333333333,172.58333333333334,Cape petrel,Daption capense,DAPCAP,5
87017016,-35.88333333333333,172.58333333333334,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
87017017,-36.15,172.61666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87017017,-36.15,172.61666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87017017,-36.15,172.61666666666667,Cape petrel,Daption capense,DAPCAP,9
87017017,-36.15,172.61666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
87017017,-36.15,172.61666666666667,Australasian gannet,Morus serrator,MORSER,1
87017018,-36.21666666666667,172.61666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87017018,-36.21666666666667,172.61666666666667,Cape petrel,Daption capense,DAPCAP,8
87017018,-36.21666666666667,172.61666666666667,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,6
87017018,-36.21666666666667,172.61666666666667,Prion (unidentified),Pachyptila sp,PACSP,6
87017019,-36.28333333333333,172.63333333333333,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87017019,-36.28333333333333,172.63333333333333,Cape petrel,Daption capense,DAPCAP,7
87017019,-36.28333333333333,172.63333333333333,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,6
87017019,-36.28333333333333,172.63333333333333,Prion (unidentified),Pachyptila sp,PACSP,4
87017020,-36.43333333333333,172.65,Cape petrel,Daption capense,DAPCAP,7
87017020,-36.43333333333333,172.65,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
87017020,-36.43333333333333,172.65,Prion (unidentified),Pachyptila sp,PACSP,2
87017021,-36.81666666666667,172.7,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87017022,-36.88333333333333,172.73333333333332,Cape petrel,Daption capense,DAPCAP,1
87017022,-36.88333333333333,172.73333333333332,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
87017023,-36.96666666666667,172.75,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
87017023,-36.96666666666667,172.75,Prion (unidentified),Pachyptila sp,PACSP,8
87017024,-37.016666666666666,172.75,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87017024,-37.016666666666666,172.75,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
87017024,-37.016666666666666,172.75,Prion (unidentified),Pachyptila sp,PACSP,2
87017025,-37.083333333333336,172.76666666666668,Giant petrel,Macronectes sp.,MACSP,1
87017025,-37.083333333333336,172.76666666666668,Cape petrel,Daption capense,DAPCAP,1
87017025,-37.083333333333336,172.76666666666668,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
87017025,-37.083333333333336,172.76666666666668,Prion (unidentified),Pachyptila sp,PACSP,20
87017026,-37.15,172.76666666666668,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87017026,-37.15,172.76666666666668,Cape petrel,Daption capense,DAPCAP,2
87017026,-37.15,172.76666666666668,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,11
87017026,-37.15,172.76666666666668,Prion (unidentified),Pachyptila sp,PACSP,20
87017027,-37.38333333333333,172.8,Cape petrel,Daption capense,DAPCAP,2
87017027,-37.38333333333333,172.8,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
87017027,-37.38333333333333,172.8,Prion (unidentified),Pachyptila sp,PACSP,8
87017028,-37.5,172.8,Cape petrel,Daption capense,DAPCAP,2
87017028,-37.5,172.8,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
87017028,-37.5,172.8,Prion (unidentified),Pachyptila sp,PACSP,4
87017029,-37.55,172.81666666666666,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87017029,-37.55,172.81666666666666,Cape petrel,Daption capense,DAPCAP,2
87017029,-37.55,172.81666666666666,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
87018001,-38.9,173.9,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87018001,-38.9,173.9,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87018001,-38.9,173.9,Cape petrel,Daption capense,DAPCAP,5
87018001,-38.9,173.9,Southern black-backed gull,Larus dominicanus,LARDOM,1
87018001,-38.9,173.9,Southern black-backed gull,Larus dominicanus,LARDOM,1
87018002,-38.88333333333333,173.9,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87018002,-38.88333333333333,173.9,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87018002,-38.88333333333333,173.9,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87018002,-38.88333333333333,173.9,Cape petrel,Daption capense,DAPCAP,5
87018002,-38.88333333333333,173.9,Southern black-backed gull,Larus dominicanus,LARDOM,2
87018002,-38.88333333333333,173.9,Southern black-backed gull,Larus dominicanus,LARDOM,2
87018003,-38.86666666666667,173.9,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87018003,-38.86666666666667,173.9,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,2
87018003,-38.86666666666667,173.9,Cape petrel,Daption capense,DAPCAP,4
87018003,-38.86666666666667,173.9,Southern black-backed gull,Larus dominicanus,LARDOM,2
87018004,-38.88333333333333,173.9,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,2
87018004,-38.88333333333333,173.9,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87018004,-38.88333333333333,173.9,Prion (unidentified),Pachyptila sp,PACSP,1
87018005,-38.85,173.9,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87018005,-38.85,173.9,Grey-headed mollymawk,Thalassarche chrysostoma,THACHR,1
87018005,-38.85,173.9,Cape petrel,Daption capense,DAPCAP,2
87018006,-38.85,173.9,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
87018006,-38.85,173.9,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87018006,-38.85,173.9,Cape petrel,Daption capense,DAPCAP,3
87018006,-38.85,173.9,Southern black-backed gull,Larus dominicanus,LARDOM,1
87018007,-38.833333333333336,173.9,Cape petrel,Daption capense,DAPCAP,6
87018007,-38.833333333333336,173.9,Prion (unidentified),Pachyptila sp,PACSP,2
87018007,-38.833333333333336,173.9,Little shearwater,Puffinus assimilis,PUFASS,2
87018008,-38.833333333333336,173.9,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87018008,-38.833333333333336,173.9,Grey-headed mollymawk,Thalassarche chrysostoma,THACHR,1
87018008,-38.833333333333336,173.9,Cape petrel,Daption capense,DAPCAP,9
87018008,-38.833333333333336,173.9,Prion (unidentified),Pachyptila sp,PACSP,6
87018008,-38.833333333333336,173.9,Australasian gannet,Morus serrator,MORSER,1
87018009,-38.833333333333336,173.9,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87018009,-38.833333333333336,173.9,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87018009,-38.833333333333336,173.9,Cape petrel,Daption capense,DAPCAP,5
87018009,-38.833333333333336,173.9,Prion (unidentified),Pachyptila sp,PACSP,6
87018009,-38.833333333333336,173.9,Australasian gannet,Morus serrator,MORSER,1
87018009,-38.833333333333336,173.9,Southern black-backed gull,Larus dominicanus,LARDOM,1
87018010,-38.833333333333336,173.93333333333334,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
87018010,-38.833333333333336,173.93333333333334,Cape petrel,Daption capense,DAPCAP,4
87018010,-38.833333333333336,173.93333333333334,Prion (unidentified),Pachyptila sp,PACSP,20
87018010,-38.833333333333336,173.93333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,2
87018010,-38.833333333333336,173.93333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,1
87018011,-38.8,173.93333333333334,Cape petrel,Daption capense,DAPCAP,12
87018011,-38.8,173.93333333333334,Prion (unidentified),Pachyptila sp,PACSP,3
87018011,-38.8,173.93333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,2
87018011,-38.8,173.93333333333334,Southern black-backed gull,Larus dominicanus,LARDOM,2
87018012,-38.81666666666667,173.93333333333334,Antarctic fulmar,Fulmarus glacialoides,FULGLA,1
87018012,-38.81666666666667,173.93333333333334,Cape petrel,Daption capense,DAPCAP,6
87018012,-38.81666666666667,173.93333333333334,Prion (unidentified),Pachyptila sp,PACSP,9
87018013,-38.93333333333333,173.98333333333332,Prion (unidentified),Pachyptila sp,PACSP,6
87019001,-36.46666666666667,173.1,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019001,-36.46666666666667,173.1,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019001,-36.46666666666667,173.1,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
87019001,-36.46666666666667,173.1,Cape petrel,Daption capense,DAPCAP,5
87019002,-36.38333333333333,173.05,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
87019002,-36.38333333333333,173.05,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019002,-36.38333333333333,173.05,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019002,-36.38333333333333,173.05,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,4
87019002,-36.38333333333333,173.05,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019002,-36.38333333333333,173.05,Cape petrel,Daption capense,DAPCAP,14
87019003,-36.333333333333336,173.03333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019003,-36.333333333333336,173.03333333333333,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019003,-36.333333333333336,173.03333333333333,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019003,-36.333333333333336,173.03333333333333,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019003,-36.333333333333336,173.03333333333333,Cape petrel,Daption capense,DAPCAP,12
87019003,-36.333333333333336,173.03333333333333,Prion (unidentified),Pachyptila sp,PACSP,8
87019004,-36.266666666666666,173.01666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
87019004,-36.266666666666666,173.01666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019004,-36.266666666666666,173.01666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019004,-36.266666666666666,173.01666666666668,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019004,-36.266666666666666,173.01666666666668,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,4
87019004,-36.266666666666666,173.01666666666668,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019004,-36.266666666666666,173.01666666666668,Cape petrel,Daption capense,DAPCAP,15
87019004,-36.266666666666666,173.01666666666668,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87019004,-36.266666666666666,173.01666666666668,Prion (unidentified),Pachyptila sp,PACSP,6
87019005,-36.21666666666667,172.98333333333332,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019005,-36.21666666666667,172.98333333333332,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019005,-36.21666666666667,172.98333333333332,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019005,-36.21666666666667,172.98333333333332,Cape petrel,Daption capense,DAPCAP,15
87019005,-36.21666666666667,172.98333333333332,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
87019006,-36.166666666666664,172.96666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019006,-36.166666666666664,172.96666666666667,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
87019006,-36.166666666666664,172.96666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
87019006,-36.166666666666664,172.96666666666667,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,3
87019006,-36.166666666666664,172.96666666666667,Cape petrel,Daption capense,DAPCAP,20
